Hex Data,Length,Entropy,Label
db0011fa00000000000103fe0000000000000000000000000000000000000000000000000000000083db2ad800000000,48,1.3886865525783174,0
1c0111ea000000000000004550505300dbaa03eb06bd5fd983db2ad800000000dbaa03efeb2268a1dbaa03efeb249b62,48,4.141541406655651,0
23000000000000000000000000000000000000000000000000000000000000000000000000000000d9a45171e2022187,48,1.2905731978955792,1
240203ea0000076900000f9e84a30466dba9ffccd69438efd9a45171e2022187dbaa03f3f50ba5badbaa03f3f50d6bac,48,5.05350885479768,1
db0011fa00000000000103fe0000000000000000000000000000000000000000000000000000000083db2add00000000,48,1.3886865525783174,0
1c0311ec0000059600000d4d2dd721f9dbaa01830f10608a83db2add00000000dbaa03f4f6bd5b0fdbaa03f4f6c105e2,48,4.511842188131013,0
1b0004fa000100000001000000000000000000000000000000000000000000000000000000000000dbaa03fc97ba55cb,48,1.8031936341987844,0
1c010de300000010000000204e495354dbaa03cb00000000dbaa03fc97ba55cbdbaa03ff44252779dbaa03ff442535fc,48,4.184560814286289,0
1b0004fa000100000001000000000000000000000000000000000000000000000000000000000000dbaa03fdd25daefe,48,1.8031936341987844,0
1c010de300000010000000204e495354dbaa03cb00000000dbaa03fdd25daefedbaa04007e9c488fdbaa04007e9c66ed,48,4.1887218755408675,0
1b0004fa000100000001000000000000000000000000000000000000000000000000000000000000dbaa03ff0ab67c27,48,1.8031936341987844,0
1c010de300000010000000204e495354dbaa03cb00000000dbaa03ff0ab67c27dbaa0401b6fdbb86dbaa0401b6fdd9a8,48,4.236440501696145,0
1b000000000000000000000000000000000000000000000083aa7e800000000000000000000000000000000000000000,48,0.7239336579671932,0
1c0203e90000002e00000593c3de20ebdbaa02aa9d7497b50000000000000000dbaa04108c75ed89dbaa04108c793ef0,48,4.150366587429538,0
1b0004fa000100000001000000000000000000000000000000000000000000000000000000000000dbaa04381e935b90,48,1.761526967532118,0
