-1.0977366,-1.0666474,-0.9658639,-0.53106946,-0.7005941,0.047134627,7.3936596,-1.2356137,-0.77648664,-0.9813555,-0.63969135
-1.1764255,-0.9917884,-0.97565526,-1.3844423,-1.4099911,8.345863,0.14686908,-1.0153211,-1.3111167,-1.6372232,-1.1221298
-1.4013402,-1.0963962,-1.0518526,-1.3554808,-1.5192684,8.729942,0.27510282,-1.1426105,-1.4264697,-1.6480515,-1.237709
-1.2637856,-0.9790551,-0.8383465,-1.215591,-1.4578956,8.572406,-0.2762157,-1.0686288,-1.2501252,-1.6601864,-1.0758224
-1.4211222,-0.9923821,-0.73488665,-1.1284449,-1.4551754,8.565524,-0.12368955,-1.090567,-1.373374,-1.5855032,-1.1904486
-1.2503,-0.7718759,-0.8645778,-1.1752687,-1.3824731,8.362062,-0.49167114,-1.0268486,-1.38079,-1.5096672,-1.0769159
-1.2187079,-1.1428024,-0.95969176,-1.225136,-1.534127,8.330666,0.10891563,-1.0421686,-1.2591847,-1.5304141,-1.0640762
-1.2057532,-1.3801316,-1.0276136,-0.8195762,-0.8379928,-0.08090369,7.6607614,-1.1563172,-0.8034839,-1.0197741,-0.6108388
-1.2911474,-1.2800885,-0.9430546,-0.89594775,-0.8391873,0.094025016,7.9092245,-1.2022676,-0.81426615,-1.0598636,-0.90157974
-0.9208672,-1.1130188,-0.79232955,-0.8034933,-0.57840765,-0.5840536,7.5662355,-0.8956368,-0.68428195,-0.917201,-0.6966917
-1.230218,-0.8499946,-0.89857125,-1.1449364,-1.4754183,8.377879,-0.5260964,-0.9422822,-1.4449838,-1.4178547,-1.0120714
-1.1628073,-1.0146661,-0.82705337,-0.9599375,-1.3455982,8.294563,-0.40981486,-1.0448474,-1.3048937,-1.3646668,-0.9564967
-1.3584733,-0.8400467,-0.8231347,-1.2865187,-1.4083091,8.505361,-0.19075756,-0.98507345,-1.4957657,-1.520167,-1.1686398
-1.1534297,-1.0729524,-0.81921643,-0.7216867,-0.6082236,-0.46499476,7.708745,-0.8698168,-0.72818375,-0.86953,-0.749152
-1.415262,-0.83599734,-0.66912335,-1.235296,-1.5589676,8.3138,-0.31283593,-0.95965064,-1.4125663,-1.5715498,-1.1797637
-1.4067314,-1.2099029,-0.9627654,-1.4376683,-1.5184888,8.562271,0.55187356,-1.1268002,-1.361885,-1.4474157,-1.189707
-1.3962889,-0.9904153,-0.95321053,-1.2866199,-1.4885664,8.65153,-0.081707925,-1.1220226,-1.3815459,-1.504968,-1.1618301
-1.2537246,-1.1449199,-0.8638879,-1.1944149,-1.4978269,8.547759,-0.064133406,-1.0115032,-1.2669165,-1.6938918,-1.1176356
-1.126225,-0.9301122,-0.92370456,-0.67804164,-0.86039025,-0.78269196,7.6164956,-1.0632455,-0.70064247,-0.8874205,-0.43963474
-1.2569648,-1.0682368,-0.79109704,-1.234328,-1.4704642,8.619494,-0.1013847,-1.0528598,-1.258407,-1.5034109,-1.043084
-1.4935104,-1.0705901,-0.9609547,-1.3367879,-1.5465844,8.738781,0.18713146,-1.0664754,-1.4532748,-1.5223904,-1.2266548
-1.3757678,-0.97888225,-0.6907834,-1.1217467,-1.4345019,8.431927,-0.5651609,-0.8922492,-1.2582856,-1.5015891,-1.1919374
-1.1114248,-1.0904031,-0.8271459,-1.1526734,-1.274814,8.086769,-0.08872565,-1.0635536,-1.2062072,-1.3372301,-1.0334368
-1.3991022,-1.0668007,-0.96697354,-1.2424883,-1.5010382,8.660255,0.049423695,-1.2267425,-1.4953148,-1.6148325,-1.2870883
-1.2690941,-1.0652893,-0.8179955,-1.2761953,-1.5143256,8.48339,-0.25429082,-1.174701,-1.3108066,-1.4615016,-1.1493357
-1.3507087,-1.1499892,-0.8521815,-1.2449694,-1.6272497,8.504591,-0.10211907,-0.9007199,-1.241658,-1.5970771,-1.1856115
-1.4022977,-0.9570675,-0.8023015,-1.2517841,-1.4718949,8.544415,-0.18215369,-1.0349587,-1.3329625,-1.5483747,-1.2273366
-1.7052063,-1.3791804,-1.0572325,-1.5945324,-1.7675496,8.321861,1.9647655,-1.4821683,-1.3974438,-1.9829484,-1.4354664
-1.2961932,-0.9481458,-0.8973595,-1.1749699,-1.2268786,8.382167,-0.38504383,-1.0001398,-1.1842613,-1.3206007,-0.9430676
-1.0969912,-0.95263696,-0.7131715,-1.2431203,-1.3767442,8.325145,-0.6079408,-0.96917826,-1.3841217,-1.4013579,-1.0887024
-1.1468695,-1.1091074,-0.8499584,-1.169164,-1.3334513,8.090331,0.07956758,-1.1986692,-1.2459894,-1.5967185,-1.0561997
-1.0997399,-1.1792678,-1.0922697,-1.0114412,-1.0245064,0.4615494,7.864367,-1.210176,-0.8602773,-1.0823786,-0.8415369
-1.4224216,-1.1291388,-0.97799546,-1.4540763,-1.5753384,8.615029,0.1351488,-1.139027,-1.3839759,-1.4593382,-1.1176602
-1.3124548,-1.1379832,-0.8281392,-1.0998355,-1.4291782,8.522956,-0.22142604,-1.0348895,-1.2862703,-1.5353644,-1.0903639
-1.2350825,-0.863277,-0.7742283,-1.1861318,-1.2120376,8.468859,-0.4858363,-0.98493624,-1.3127198,-1.5181602,-0.98976135
