Hex Data,Length,Entropy,Label
9d2a146c7ad4228ee9eb5f5f8018ff500b3a00000101080a0002d41bf2e1dbf5,32,4.663909765557392,5
9d2a146c7ad42292e9eb5f5f8010ff50255500000101080a0002d41cf2e1dbf5,32,4.663909765557392,5
01bbb4face1d707af732c23c801003c3bbd800000101080aec368daa0098a5e1,32,4.640319531114783,5
0bf701bbc3a9109d4e4bea0c50100c00539b0000,20,3.8841837197791884,5
146c9d2ae9eb5f5f7ad422928018f657476000000101080af2e3b5ce0002d41b,32,4.663909765557392,5
01bb0bf74e4bea0cc3a9109e50104d7829230000,20,4.1219280948873624,5
9d2a146c7ad42292e9eb5f618010ff504b5100000101080a0002d443f2e3b5ce,32,4.726409765557392,5
01bbb4face1d707af732c296801003c3ba1300000101080aec368ead0098a649,32,4.702819531114783,5
0bf701bbc3a9109e4e4bea0c50180c00c9090000,20,3.984183719779189,5
01bb0bf74e4bea0cc3a910f350104d7828ce0000,20,4.1219280948873624,5
0bf701bbc3a910f34e4bea5150100c006a010000,20,3.8841837197791884,5
01bbb4face1d707af732c2f0801003c3b85300000101080aec368fad0098a6af,32,4.702819531114783,5
078f93aadd0f7e550f2edd898010009f9aaf00000101080a485a7d680e160a38,32,4.601409765557392,5
93aa078f0f2edd89dd0f7e56801016b8890100000101080a0e160e3f485a74f5,32,4.476409765557392,5
01bbb4face1d707af732c34a801003c3b68d00000101080aec3690b10098a717,32,4.640319531114783,5
93aa078f0f2edd88dd0f7e56801016b8887b00000101080a0e160ec6485a74f5,32,4.5625,5
078f93aadd0f7e560f2edd898010009f950b00000101080a485a7f040e160e3f,32,4.601409765557392,5
01bbb4face1d707af732c3a4801003c3b4f200000101080aec3691960098a773,32,4.577819531114783,5
c0b7c50b20c3b0500bfa71655010111cd6b60000,20,4.021928094887363,5
01bbb4face1d707af732c3fe801003c3b32b00000101080aec36929b0098a7db,32,4.640319531114783,5
1149c001f6475cfc00000000a00216d0cc3f0000020405b40402080a0d28ae4e0000000001030301,40,4.153701696057347,5
c0011149cb2d9baff6475cfda01216a0ad1b0000020405b40402080a0060b8050d28ae4e01030301,40,4.834183719779189,5
1149c001f6475cfdcb2d9bb080100b68e71900000101080a0d28ae4e0060b805,32,4.702819531114783,5
c0011149cb2d9bb0f6475dc180100b50e66c00000101080a0060b8060d28ae4e,32,4.702819531114783,5
c0011149cb2d9c71f6475dc180110b50e5a900000101080a0060b8070d28ae4e,32,4.640319531114783,5
1149c001f6475dc1cb2d9c7180100b68e59100000101080a0d28ae500060b806,32,4.702819531114783,5
1149c001f6475dc1cb2d9c7280110b68e58e00000101080a0d28ae500060b807,32,4.640319531114783,5
c0011149cb2d9c72f6475dc280100b50e5a600000101080a0060b8070d28ae50,32,4.640319531114783,5
114ac001f616d0ab00000000a00216d058be0000020405b40402080a0d28ae500000000001030301,40,4.053701696057347,5
c001114acb9c9bd2f616d0aca01216a039050000020405b40402080a0060b8080d28ae5001030301,40,4.734183719779189,5
114ac001f616d0accb9c9bd380100b68730200000101080a0d28ae510060b808,32,4.640319531114783,5
c001114acb9c9bd3f616d17280100b50725300000101080a0060b8090d28ae51,32,4.640319531114783,5
c001114acb9c9c94f616d17280110b50719100000101080a0060b8090d28ae51,32,4.577819531114783,5
114ac001f616d172cb9c9c9480100b68717900000101080a0d28ae520060b809,32,4.640319531114783,5
114ac001f616d172cb9c9c9580110b68717600000101080a0d28ae530060b809,32,4.577819531114783,5
c001114acb9c9c95f616d17380100b50718d00000101080a0060b80a0d28ae53,32,4.577819531114783,5
93a4146cf2753818c51004028010068cf03f00000101080a04db7590f2e35fa1,32,4.625,5
1371c000f62d784000000000a00216d0ae960000020405b40402080a0d28ae8c0000000001030301,40,4.051712212208018,5
c000137170456f3ef62d7841a01216a0a9350000020405b40402080a00b825430d28ae8c01030302,40,4.8530559073332755,5
1371c000f62d784170456f3f80100b68e33300000101080a0d28ae8d00b82543,32,4.6875,5
c000137170456f3ff62d78fb801006b4e72b00000101080a00b825440d28ae8e,32,4.6875,5
c0001371704573d1f62d78fb801106b4e29800000101080a00b825440d28ae8e,32,4.6875,5
1371c000f62d78fb704573d180100ffad95200000101080a0d28ae8f00b82544,32,4.6875,5
1371c000f62d78fb704573d280110ffad94d00000101080a0d28ae9200b82544,32,4.6875,5
c0001371704573d2f62d78fc801006b4e29200000101080a00b825450d28ae92,32,4.5625,5
1372c000f63f826a00000000a00216d0a44e0000020405b40402080a0d28ae970000000001030301,40,4.101712212208017,5
114fc001f61953f500000000a00216d0d5250000020405b40402080a0d28ae970000000001030301,40,4.153701696057347,5
c000137249ed839ef63f826ba01216a0b0e10000020405b40402080a00b825470d28ae9701030302,40,4.8530559073332755,5
c001114fcb32f286f61953f6a01216a05edb0000020405b40402080a0060b84f0d28ae9701030301,40,4.784183719779189,5
1150c001f6a5385600000000a00216d0f0360000020405b40402080a0d28ae980000000001030301,40,4.153701696057347,5
1372c000f63f826b49ed839f80100b68eadf00000101080a0d28ae9800b82547,32,4.6875,5
114fc001f61953f6cb32f28780100b6898d800000101080a0d28ae980060b84f,32,4.515319531114783,5
1375c000f668f56800000000a00216d031220000020405b40402080a0d28ae990000000001030301,40,4.051712212208018,5
c0011150cbc78342f6a53857a01216a0e89a0000020405b40402080a0060b8500d28ae9801030301,40,4.834183719779189,5
1376c000f635671800000000a00216d0bfa40000020405b40402080a0d28ae990000000001030301,40,4.101712212208017,5
c000137249ed839ff63f8325801006b4eed800000101080a00b825480d28ae98,32,4.5625,5
1150c001f6a53857cbc7834380100b68229700000101080a0d28ae9a0060b850,32,4.640319531114783,5
c000137502b09818f668f569a01216a070770000020405b40402080a00b825480d28ae9901030302,40,4.771928094887362,5
c000137249ed8831f63f8325801106b4ea4500000101080a00b825480d28ae98,32,4.625,5
c001114fcb32f287f61954ad80100b50983600000101080a0060b8510d28ae99,32,4.702819531114783,5
c001114fcb32f287f61954ad80180b5023e000000101080a0060b8510d28ae99,32,4.702819531114783,5
c001114fcb32f38bf61954ad80100b50c9f700000101080a0060b8510d28ae99,32,4.702819531114783,5
c001114fcb32f933f61954ad80100b50fdd900000101080a0060b8510d28ae99,32,4.702819531114783,5
c0001376aa940837f6356719a01216a0e6f60000020405b40402080a00b825480d28ae9901030302,40,4.753055907333276,5
1375c000f668f56902b0981980100b68aa7400000101080a0d28ae9b00b82548,32,4.625,5
1372c000f63f832549ed883180100ffae0fd00000101080a0d28ae9b00b82548,32,4.625,5
114fc001f61954adcb32f38b80100b68971700000101080a0d28ae9c0060b851,32,4.702819531114783,5
114fc001f61954adcb32f933801011108bc700000101080a0d28ae9c0060b851,32,4.577819531114783,5
114fc001f61954adcb32fedb801016b8807700000101080a0d28ae9c0060b851,32,4.577819531114783,5
1376c000f6356719aa94083880100b6820f300000101080a0d28ae9c00b82548,32,4.625,5
1372c000f63f832549ed883280110ffae0fa00000101080a0d28ae9c00b82548,32,4.5625,5
c0011150cbc78343f6a5390e80100b5021f600000101080a0060b8520d28ae9a,32,4.577819531114783,5
c0011150cbc78343f6a5390e80180b50ad9e00000101080a0060b8530d28ae9a,32,4.640319531114783,5
c0011150cbc78447f6a5390e80100b5053b600000101080a0060b8530d28ae9a,32,4.577819531114783,5
c0011150cbc789eff6a5390e80100b50879800000101080a0060b8530d28ae9a,32,4.640319531114783,5
c000137502b09819f668f623801006b4ae6d00000101080a00b825490d28ae9b,32,4.5625,5
1150c001f6a5390ecbc7844780100b6820d600000101080a0d28ae9d0060b853,32,4.702819531114783,5
114fc001f61954adcb3300a9801116b87ea500000101080a0d28ae9e0060b852,32,4.476409765557392,5
c000137502b09cabf668f623801106b4a9da00000101080a00b825490d28ae9b,32,4.625,5
c000137249ed8832f63f8326801006b4ea3f00000101080a00b825490d28ae9c,32,4.5625,5
1150c001f6a5390ecbc789ef80101110158500000101080a0d28ae9e0060b853,32,4.577819531114783,5
c001114fcb3300a9f61954ae80100b508a0900000101080a0060b8560d28ae9e,32,4.538909765557392,5
1150c001f6a5390ecbc78f97801016b80a3400000101080a0d28ae9f0060b853,32,4.577819531114783,5
1375c000f668f62302b09cab80100ffaa09100000101080a0d28ae9f00b82549,32,4.625,5
1150c001f6a5390ecbc79165801116b8086300000101080a0d28aea10060b853,32,4.515319531114783,5
c0011150cbc79165f6a5390f80100b5013c500000101080a0060b8590d28aea1,32,4.640319531114783,5
1375c000f668f62302b09cac80110ffaa08b00000101080a0d28aea300b82549,32,4.625,5
c000137502b09cacf668f624801006b4a9ce00000101080a00b8254c0d28aea3,32,4.625,5
c0001376aa940838f63567d3801006b424df00000101080a00b8254d0d28aea5,32,4.625,5
c0001376aa940ccaf63567d3801106b4204c00000101080a00b8254d0d28aea5,32,4.6875,5
1376c000f63567d3aa940cca80100ffa170600000101080a0d28aea600b8254d,32,4.6875,5
1376c000f63567d3aa940cca80110ffa170500000101080a0d28aea600b8254d,32,4.6875,5
1376c000f63567d4aa940ccb80100ffa170400000101080a0d28aea600b8254d,32,4.6875,5
c0001376aa940ccbf63567d4801006b4204a00000101080a00b8254d0d28aea6,32,4.6875,5
146c93a4c5100402f27538198010010c8f1500000101080af2e3cb7104db7069,32,4.601409765557392,5
1154c001f65dc36c00000000a00216d0652d0000020405b40402080a0d28aecf0000000001030301,40,4.153701696057347,5
c0011154cb9cf546f65dc36da01216a0eb800000020405b40402080a0060b8870d28aecf01030301,40,4.884183719779189,5
1154c001f65dc36dcb9cf54780100b68257d00000101080a0d28aed10060b887,32,4.702819531114783,5
c0011154cb9cf547f65dc40580100b5024f800000101080a0060b88a0d28aed3,32,4.702819531114783,5
c0011154cb9cf635f65dc40580110b50240800000101080a0060b88b0d28aed3,32,4.515319531114783,5
1154c001f65dc405cb9cf63580100b6823f000000101080a0d28aed40060b88b,32,4.640319531114783,5
0e2dc002cb3060a700000000a00216d0f9510000020405b40402080a0060b88b0000000001030301,40,3.9705843997621044,5
0e2ec002cb4b6ab600000000a00216d0ef260000020405b40402080a0060b88b0000000001030301,40,4.020584399762105,5
1154c001f65dc405cb9cf63680110b6823ed00000101080a0d28aed50060b88b,32,4.577819531114783,5
1156c001f6a5376a00000000a00216d0f0df0000020405b40402080a0d28aed50000000001030301,40,4.153701696057347,5
c0020e2df67a155ecb3060a8a01216a031990000020405b40402080a0d28aed60060b88b01030301,40,4.834183719779189,5
c0020e2ef6230310cb4b6ab7a01216a03a130000020405b40402080a0d28aed60060b88b01030301,40,4.815311532225102,5
1157c001f6c0d03700000000a00216d057f50000020405b40402080a0d28aed60000000001030301,40,4.003701696057347,5
c0011154cb9cf636f65dc40680100b50240300000101080a0060b88d0d28aed5,32,4.640319531114783,5
c0011156cb6e8125f6a5376ba01216a0eb7b0000020405b40402080a0060b88e0d28aed501030301,40,4.884183719779189,5
1156c001f6a5376bcb6e812680100b68257800000101080a0d28aed70060b88e,32,4.702819531114783,5
0e2dc002cb3060a8f67a155f80100b686b9400000101080a0060b88e0d28aed6,32,4.726409765557392,5
0e2ec002cb4b6ab7f623031180100b68740e00000101080a0060b88e0d28aed6,32,4.726409765557392,5
0e2dc002cb3060a8f67a155f80180b68c34100000101080a0060b88e0d28aed6,32,4.726409765557392,5
0e2ec002cb4b6ab7f623031180180b68cdba00000101080a0060b88e0d28aed6,32,4.788909765557392,5
c0011157cba4078cf6c0d038a01216a0cbf30000020405b40402080a0060b88f0d28aed601030301,40,4.784183719779189,5
c0020e2df67a155fcb30616380100b506aee00000101080a0d28aed90060b88e,32,4.788909765557392,5
c0020e2ef6230311cb4b6b7280100b50736800000101080a0d28aed90060b88e,32,4.788909765557392,5
1157c001f6c0d038cba4078d80100b6805ef00000101080a0d28aed90060b88f,32,4.640319531114783,5
c0011156cb6e8126f6a5380580100b5024f300000101080a0060b8900d28aed8,32,4.702819531114783,5
1158c001f6e1e73900000000a00216d040cc0000020405b40402080a0d28aedb0000000001030301,40,4.153701696057347,5
0e2fc002cbd2b84000000000a00216d0a10d0000020405b40402080a0060b8920000000001030301,40,3.9705843997621044,5
0e30c002cbe4a9e200000000a00216d0af570000020405b40402080a0060b8930000000001030301,40,4.020584399762105,5
c0011157cba4078df6c0d0ef80100b50054b00000101080a0060b8930d28aeda,32,4.640319531114783,5
1156c001f6a53805cb6e821480100b6823e900000101080a0d28aedc0060b890,32,4.702819531114783,5
c0020e2df67a155fcb3061e780100b506a6400000101080a0d28aedc0060b891,32,4.788909765557392,5
1156c001f6a53805cb6e821480110b6823e800000101080a0d28aedc0060b890,32,4.640319531114783,5
c0011157cba4078df6c0d0ef80180b5090f400000101080a0060b8930d28aeda,32,4.640319531114783,5
c0011157cba40891f6c0d0ef80100b50370c00000101080a0060b8930d28aeda,32,4.577819531114783,5
c0011157cba40e39f6c0d0ef80100b506aed00000101080a0060b8940d28aeda,32,4.640319531114783,5
c0011158cb718323f6e1e73aa01216a039610000020405b40402080a0060b8940d28aedb01030301,40,4.884183719779189,5
c0020e2df67a1620cb3061e780110b5069a000000101080a0d28aede0060b891,32,4.788909765557392,5
c0020e2ef6230311cb4b6bfe80100b5072d400000101080a0d28aede0060b891,32,4.788909765557392,5
